,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100
G1,1.0000000000000002,0.44432321384232526,0.4642314415159026,0.5585336411359475,0.5149679622750941,0.3779039831629944,0.2564816044315774,0.5259476835903287,0.27465847317083064,0.23653485739154306,0.23176061480948038,0.2135274447874774,0.2637910089951833,0.2343110504257567,0.2959779135190457,0.2510443967552622,0.2296653555923094,0.25510934840378086,0.341715367643797,0.26077137111337056,0.317126962899029,0.2489755611412948,0.3020681855308044,0.31368572931530925,0.30278935848436667,0.2730032019704675,0.26091865037158957,0.28292515075344327,0.3608999038728124,0.23441908644074466,0.2724255072283948,0.2647773440868932,0.2673018856481553,0.34087889787064873,0.2380835089412943,0.2809866755487737,0.24778043212937398,0.24100897273366484,0.28649211165831445,0.28451922569324256,0.30313277280137446,0.22796963547031035,0.24729453657942135,0.23346311347445486,0.26279978976267415,0.38216085017223694,0.21389160217714834,0.22114594007836663,0.22224511176961434,0.2880883165645554,0.24531557890799377,0.21994020637889292,0.25684814543858714,0.3750692143494272,0.23741194429741344,0.22877103394059703,0.22984491414553024,0.24830578422643473,0.26066714741644326,0.37743384258307494,0.24062189140007365,0.3738776434752454,0.24129933486634722,0.21805964497985614,0.3000224149514495,0.2314335349084873,0.24649920081364318,0.24057911774064136,0.3376891960038418,0.34613503198712037,0.3029572689117183,0.31640000792145667,0.26429314469713705,0.30177163157807074,0.23142950898538248,0.1831205387174939,0.22641535735143142,0.24711348964521143,0.25170029129827787,0.199331858251953,0.27672256520083055,0.3401706660998037,0.48370506086715775,0.5594141310048646,0.31511589204684043,0.2770835583844916,0.27334917858726426,0.32208324603768124,0.22737945094660486,0.27214572268442455,0.19335181062603995,0.20761357803738675,0.18385954720283218,0.24936282459282463,0.4028684402545384,0.25235746408709736,0.2101245081022255,0.3141035994434518,0.21233698524490222,0.22543119249037533
G2,0.44432321384232526,1.0000000000000002,0.3583762000471761,0.4899624404004017,0.44239081217866255,0.3390676126933232,0.21562256203778718,0.43399664050230613,0.3425043872024743,0.21197440303040702,0.25080992817190684,0.27782034897088453,0.22506740857449462,0.20661914459130018,0.25011058051477214,0.2054780565947338,0.23479493886210231,0.2265587481642331,0.2241030577224641,0.19471207287563008,0.34418187315483684,0.19166566320765846,0.3022237467650685,0.2991899194001615,0.303716628241663,0.23117588939522438,0.2120710558153215,0.2941503261130892,0.33353754934438484,0.2189818916939237,0.291396402947014,0.26367311824554784,0.29318174122091945,0.21365470772024758,0.19079449738586404,0.21827497530257572,0.2159215535527049,0.22308750436127545,0.23382596902262334,0.24930871348634837,0.2482804034311689,0.22687704629039293,0.24481286699695373,0.22967382720457086,0.19441374990754637,0.26214606780067584,0.1856031453238641,0.24592593911449429,0.20737620473462032,0.2546255296935758,0.24296483729916477,0.21132288239184385,0.23603890281313586,0.34241155764021974,0.26464756518963134,0.22289255030246966,0.2341323145707561,0.2126212325538332,0.26027299859428193,0.23869630695252517,0.2590940624552101,0.25322227134892894,0.22011266796482723,0.2775511566231396,0.223996972074963,0.22356748366298068,0.23780422872947754,0.2042783654428238,0.3736147028304272,0.30567340565139195,0.2875285648306182,0.2386503928794397,0.2553370753795157,0.2632673009887312,0.17952892531613124,0.20203247232498373,0.2024648896432964,0.23195050284602467,0.23741744924836214,0.2408596151093881,0.1849277082837659,0.2336163665745474,0.3928201778487306,0.33126172573683815,0.2510676672484359,0.28685583008865223,0.22966667906665483,0.2725848045052952,0.21120363900978212,0.21690078298208582,0.2590861334459305,0.20384828784138645,0.21026886392359437,0.233423592963668,0.2719718771672542,0.19900962261551491,0.22207745542091167,0.2698090202347393,0.2627683238143509,0.2165433249924242
G3,0.4642314415159026,0.3583762000471761,1.0000000000000002,0.49932475725138964,0.39904409183412415,0.2842327133463143,0.3128206316689446,0.3955481522586678,0.2587636569499334,0.28307611174831077,0.2402955423366743,0.25276738646648494,0.27738818174269625,0.26316324102850674,0.20660205687047245,0.2595522789055416,0.22700580574060358,0.28981868396437027,0.2558476665337839,0.2036639420981749,0.2735026593694574,0.2707414773258873,0.2565422417660593,0.30042776750126865,0.28495325006414324,0.2669236281402419,0.23801183091633346,0.29546284639881165,0.3778821381551935,0.21843118898134345,0.2861135438729862,0.2692148527806122,0.24526130234405807,0.2764970012673908,0.2689655875771894,0.2598514894980501,0.2524888933783453,0.23442037901088017,0.23144691822380037,0.20950315132246697,0.24891795200045602,0.20811571791047603,0.21747842660714747,0.21265872394940027,0.22749507987290682,0.2708698882819544,0.2162145530429764,0.26002930014226855,0.21846282086589955,0.29285580008312617,0.21559110571158055,0.2655099581206127,0.18177716112470696,0.45666439904775347,0.2097268997473151,0.21991297097940993,0.24066787651205773,0.3209481541794893,0.2216181657265025,0.29284426524564805,0.22814970254509861,0.3358252888791478,0.23395919864605147,0.23358501856967556,0.27648266553954504,0.2250091739224026,0.21554880412132027,0.22236779692001227,0.23338374405682613,0.35162313955499447,0.3085813554669323,0.3601688632086808,0.2198741765135025,0.22850738834004905,0.2608012677759202,0.19284208381154536,0.2197382625326006,0.23030305003806037,0.21805668078808763,0.23363163344347176,0.20856443616420173,0.23328488408675316,0.39676449403863867,0.37698298932906876,0.26237840955590713,0.25830637735215545,0.28162002950406756,0.20172399345552172,0.21331054819902814,0.22573340290933142,0.23089217208708784,0.2473302318608836,0.2004759811799533,0.2706777414469323,0.36202058943469406,0.2827589834154466,0.2328867209513046,0.22671491436736393,0.22629488471501044,0.24665581990258484
G4,0.5585336411359475,0.4899624404004017,0.49932475725138964,1.0000000000000002,0.6057653091082692,0.3513710514756301,0.2822411596280202,0.6111159486097925,0.23306263418311396,0.24482421187079945,0.18401669569963466,0.24271170117121194,0.26412462080749116,0.26631323740278184,0.29919473304320887,0.24185599556086212,0.22987186750978925,0.282513098368502,0.30108307454878674,0.21788015626427912,0.38933688354941,0.2648814941697137,0.3153967507416617,0.2742344134788009,0.33917421605544634,0.22509265408827597,0.27318543488482194,0.30701324338633185,0.4102287750066774,0.22167030212296063,0.30360492216645135,0.2506768156765378,0.351057154208933,0.23982138513418957,0.2202983181471256,0.2827976517275164,0.23686218543462692,0.2389445242896482,0.2550044913624918,0.24069495721751938,0.23688019397559978,0.22831238177199614,0.27986170897553797,0.267785901377528,0.23067826354123866,0.3211062466377503,0.22568436402200714,0.2561111819843942,0.26136149284198584,0.29326153021065227,0.23479264878494494,0.23048387982641763,0.24678533268250072,0.3999967463413476,0.2077914565020371,0.2060444879809569,0.26057211424998894,0.2865362449124736,0.23401136971169834,0.2985929769308538,0.2528748296637982,0.2514368517961583,0.26186060158879837,0.25858265624713606,0.24254478070657595,0.22022766699839397,0.20212266248599117,0.2601178699418458,0.34532404646011694,0.35323995424571647,0.2851335654165391,0.3178881894823884,0.2849786858553804,0.26754318647928826,0.2202295218732294,0.21846057178550404,0.2520204014686738,0.21481365292629478,0.22813532789075242,0.1938025972633717,0.19265487517846222,0.3398644726762391,0.45751402808134695,0.6326287610491169,0.31977413634842006,0.26473616103454956,0.2505410274276171,0.21989408968996396,0.2248379704585023,0.24482637399786372,0.21866482202717266,0.21077740921757976,0.1989630481377297,0.26635153207792284,0.38829304167351464,0.2795679250945425,0.2776048549357924,0.22364921848962854,0.20200469624845588,0.2284630207848347
G5,0.5149679622750941,0.44239081217866255,0.39904409183412415,0.6057653091082692,1.0000000000000002,0.32248564155558984,0.2207593978647255,0.4993704809941034,0.2434009909135173,0.25963551080163766,0.2427760750285344,0.19977828682094423,0.282358691624026,0.25911080013518145,0.24777993165966453,0.26065871782862104,0.2064291242342097,0.2684155965739969,0.36981285777579925,0.18856906893708444,0.30489852223564323,0.2623226192873671,0.3065943547395706,0.22264998601961916,0.2746085190292105,0.1933696362828645,0.2579499050537922,0.249108566753053,0.3005018986497041,0.19651583772147915,0.26237839514502326,0.2512860309528929,0.2950922255182962,0.2555608927149362,0.277403714867003,0.34229347425638434,0.2637366679203439,0.175021157153822,0.2029174884383436,0.22327629360314405,0.21408749494463333,0.2435332868824064,0.25503433363321043,0.2641308521038417,0.22047230736848106,0.3053789436342591,0.2445722685259355,0.24145964234735529,0.2360147608903202,0.3211356324107535,0.26337540047113295,0.23934985794911556,0.2603390279577457,0.361918419071615,0.2379020258953011,0.19062021042961247,0.25265117028535533,0.33301415748319796,0.2953350780512621,0.2491418086015352,0.1981651264129971,0.2615086111644029,0.22672426257594003,0.23729398148175848,0.26170111841645854,0.20661052510904349,0.25916510388483693,0.21224665941788906,0.3542085959319102,0.3553171728449082,0.2686778592666252,0.33557299458199397,0.230294534996876,0.31394699946970006,0.21917634446049256,0.21336023723852826,0.2044758018765906,0.2678026528313734,0.297569018007023,0.19405789544663765,0.21934010769595033,0.2583747828091186,0.37354753213991965,0.4352856703586151,0.34778914022917673,0.2557613117817733,0.22195161734301802,0.2515923863909688,0.2258624903464516,0.24748670056988945,0.20966689431713234,0.20391570783318622,0.21300987340024738,0.29364921608301753,0.30306955562905247,0.3274365105261781,0.20841122320428845,0.33461784789570503,0.20434909688921518,0.20303839102723753
G6,0.3779039831629944,0.3390676126933232,0.2842327133463143,0.3513710514756301,0.32248564155558984,1.0000000000000002,0.2667837475382463,0.3781895980324396,0.28590771358515776,0.21498402717791618,0.22990434186762346,0.22552533458756205,0.18835244691239925,0.2346466979171424,0.2698191731313282,0.21617074129325417,0.2052483979524491,0.27557538303672297,0.31546351047576315,0.25290586426373124,0.21923947476833588,0.24586225193875272,0.26101582072334845,0.3149041471366945,0.2328554736740389,0.21919001332137766,0.25769660599981437,0.22441778961106473,0.23826415118376054,0.25248804048418194,0.22249665733588417,0.2762033227394796,0.26535526808314225,0.2563133700716618,0.20714378971505604,0.24660079374559565,0.23808308150119428,0.33703592090152246,0.24385014225575166,0.2401790025541056,0.22753022481283805,0.3973640111064896,0.2910709943190857,0.3652210829697581,0.260567922809732,0.2326844995621676,0.2466528699721471,0.39843532960224937,0.2757242210330148,0.22807910658419633,0.27170397536661817,0.2675381539750016,0.23951423090116863,0.31574371310765104,0.3021429170494425,0.20075726024366886,0.23389340513079632,0.25815134652774635,0.20918036484961094,0.3023220116578772,0.24932071861826183,0.28240540312317997,0.2406761423723586,0.268923734094566,0.21579642681300817,0.22056803258186472,0.22467131516403108,0.2675257755713263,0.2461104154093447,0.2830736626789072,0.23039358991442865,0.2859965626736965,0.3186732565835694,0.2792137310200074,0.2512036070599943,0.23765670524833007,0.21596221932004658,0.2077318685892972,0.26623254237032745,0.21245063155432953,0.18448322737348904,0.1967691401941395,0.3817803794437423,0.34975993526683435,0.20926437415595403,0.2668199654899493,0.23682080811751594,0.24623675828129135,0.2428942880941564,0.23890618278129425,0.20105395681650837,0.19491787958540385,0.2315717069083318,0.2392935192164062,0.22253987759598845,0.24302437434753277,0.23682438473685985,0.20871577406669384,0.2506345859508502,0.23358703263951408
G7,0.2564816044315774,0.21562256203778718,0.3128206316689446,0.2822411596280202,0.2207593978647255,0.2667837475382463,1.0000000000000002,0.26713284269582455,0.2989079744904204,0.443488955685574,0.24386922646054854,0.2741517760003576,0.237536699022659,0.33262105687520166,0.446763879596218,0.17939194466956163,0.35721648189121497,0.29159437224827695,0.26025127825804056,0.2658638966526297,0.28465523450551017,0.18670189202571327,0.335474095263541,0.3352239486318624,0.2744982888963706,0.24778977415961637,0.2426456378104751,0.2492327241880578,0.3415015012532868,0.32766721808952165,0.2265163386072569,0.25238238637773747,0.24379466589245022,0.2659554370061093,0.1845711242550016,0.24244748118483878,0.28998601819456826,0.24966424771953316,0.2783430075443048,0.2918284851492717,0.2355563442144983,0.23658025203156044,0.2800111930651942,0.2513847383168262,0.2890264872836785,0.2444674189590207,0.25429885969100946,0.27763619002197476,0.2164455655977182,0.2659405479081524,0.2081894391033004,0.28082448599974436,0.30130532085914663,0.2611298467088834,0.2714486096378808,0.2563067875808003,0.31027804771565176,0.27282699776807323,0.26259860561213466,0.3648167810186483,0.2906755912856437,0.24985121585538755,0.2559044878889606,0.227735532273121,0.2285511256114199,0.22548636846493864,0.2839337237525485,0.27804885789530037,0.24413648248654357,0.2629466147112981,0.2816998091435487,0.3686366418840319,0.2701062073686981,0.31616786317984835,0.3845839959127388,0.21076068338587536,0.1890267850969661,0.19880816169684803,0.2301997051472918,0.20955874675530065,0.20069272236716876,0.29843785601098505,0.292974699677739,0.26934083613008525,0.2529272639751911,0.20050975067875704,0.24077534213132415,0.3473158745311148,0.19560325287986782,0.24443632733782442,0.26537397261622275,0.2206950722306489,0.19740596942419308,0.26200956797220837,0.40321031967433674,0.2423577034669989,0.2354723313953785,0.21577206732951626,0.3769440300950615,0.21536396933928026
G8,0.5259476835903287,0.43399664050230613,0.3955481522586678,0.6111159486097925,0.4993704809941034,0.3781895980324396,0.26713284269582455,1.0000000000000002,0.28458045295574536,0.3087694264344337,0.20649533752154464,0.2136348398462926,0.27714926679875157,0.2747495226193149,0.3657727476816506,0.22388108807986906,0.21667112114839962,0.31514449433063346,0.2852957365604281,0.19911763920846576,0.40929215407094216,0.2066817782316998,0.28077272277043813,0.2746151413912317,0.3327819506570523,0.3277340583830478,0.27998893387056034,0.3181323370351591,0.3484749283011802,0.225266571000101,0.30239255338292287,0.29246487523982995,0.3971765623168578,0.2329675326864091,0.23919334749086485,0.2965445508870398,0.2588363493965685,0.2163262951749098,0.274508245735735,0.25995253523333767,0.26878124760028205,0.23393925645390398,0.2280430515925751,0.27471183291151,0.23664489607738126,0.38723790757865756,0.21207976653209096,0.2544529568125095,0.20272118340936773,0.2524625333128109,0.2222509920774332,0.24038381873688935,0.2942353731921984,0.3623831420658177,0.2929210873626246,0.2164265245817947,0.24975630783512798,0.29730204767280966,0.27681081969859345,0.40982101527739784,0.25547562644417754,0.3253895546263804,0.2293411545932392,0.26072180678262213,0.23319590860704398,0.2581970784413921,0.2334395508991828,0.2631480139968583,0.32395541823644053,0.3234453941751154,0.2675281305808033,0.28398255511314624,0.2708103612371168,0.3314428673209782,0.29960914383456444,0.19767076305118875,0.27038913589891833,0.21247151324645946,0.2538582009583968,0.20576458065559686,0.2307255493526136,0.335376552901794,0.5368351709831132,0.4800401146292416,0.3368338021924679,0.2616651580217586,0.24433343639317182,0.2538117824556178,0.24903323536950508,0.24190890702638865,0.25390137990715017,0.22425730911869524,0.20662050471074814,0.28241035022175975,0.4203565527304104,0.25900686156026004,0.23257658254809688,0.2853886469800614,0.2056150907823486,0.24107149112204712
G9,0.27465847317083064,0.3425043872024743,0.2587636569499334,0.23306263418311396,0.2434009909135173,0.28590771358515776,0.2989079744904204,0.28458045295574536,1.0000000000000002,0.25517471191129004,0.23178478367746527,0.22035856969555914,0.2407561351269502,0.28707539671647475,0.23849288766397259,0.21131104860048439,0.21109435103834168,0.20902424247418339,0.22721708533406154,0.2667004398873595,0.2642927904176043,0.2501288325625433,0.2706572319105503,0.28459823700771947,0.28850830728163007,0.25483700159760847,0.28034010358541883,0.23765154035598854,0.2819361057028726,0.21530667774190737,0.19694981134564296,0.22175824668933627,0.2150878696178727,0.2755109030096238,0.23622202331047176,0.23508238614352384,0.21830777339692875,0.25155515858415617,0.2800681849410226,0.23646448417376695,0.29710821154990485,0.28736297494042456,0.2941552051200991,0.23259781471536867,0.19866328086885532,0.26058619194185756,0.2255998133893673,0.2537711724120141,0.1796028905547746,0.18256454514684328,0.24416943788687098,0.23641014036891556,0.2833070755499205,0.21237257754415295,0.2190168435073773,0.2722718379283648,0.26466849636658185,0.2074139513692652,0.24527372694964958,0.2694496329434776,0.2560621368514806,0.26304206138373937,0.22896050512817415,0.31686830969201213,0.22904113871345033,0.23330100147530117,0.2574371636705347,0.24899660225306874,0.2677924679247188,0.24121015111042945,0.2516617127377037,0.22156510038038646,0.2472654158014324,0.23886852338393327,0.2413713144539204,0.2448254165614238,0.2580877047096825,0.25187848071182634,0.25100913164502847,0.189893535355237,0.21768989644340483,0.26029053394749385,0.28837178515236245,0.34910076993025885,0.21697165591420375,0.18594716386751814,0.24620996857839492,0.25319325469844056,0.20824160267763364,0.19749855416393397,0.21651951213840953,0.26916613657900934,0.24871801280704645,0.23389722358635595,0.2746205802159267,0.22794326117932126,0.21861380690707333,0.22213298361805234,0.25375309545103664,0.29403547983597333
G10,0.23653485739154306,0.21197440303040702,0.28307611174831077,0.24482421187079945,0.25963551080163766,0.21498402717791618,0.443488955685574,0.3087694264344337,0.25517471191129004,1.0000000000000002,0.32178187721476836,0.31981026439512117,0.3302543952720769,0.36747040407528,0.33417538118037926,0.21028892930462814,0.2752615284839731,0.29438169314437085,0.3018654541774327,0.2495992868818229,0.2330033424951652,0.2354000562377166,0.313643915042841,0.24008045464236677,0.32515478812782383,0.28050540282657993,0.17860379391813763,0.2607746601178098,0.23974539172523937,0.24242979868368925,0.33216015550728095,0.2627085970680996,0.27995291012725027,0.2412232264848104,0.2970025414064119,0.2580609995289711,0.2630023324953633,0.21505400438429886,0.277761823327956,0.2570752578915711,0.2572562154107285,0.26970442985216164,0.21014588870300133,0.22174578677131554,0.24349915530085897,0.20544497123691807,0.3112267624838244,0.2549640916293084,0.21279279516971758,0.19306988549287832,0.23939259240306082,0.2088135130843324,0.29075325416944386,0.32351719799223005,0.3060353838928087,0.22345138845011125,0.2226219814136346,0.2206439978734767,0.3127001276661616,0.26381764285851306,0.28125460434430655,0.282542061421335,0.2516640641920955,0.24105316212096464,0.2701109934075455,0.3481881300413481,0.22386823893961635,0.26139525310165396,0.19380926097376433,0.2781595480777478,0.3310416106847045,0.3082706545826502,0.24440507442533393,0.22295028096658817,0.3501334937906277,0.2116731965002481,0.2379224192036461,0.20226368621178045,0.2249091889530269,0.19150941157198487,0.24124827931238874,0.219679768272175,0.28636098074453703,0.2564069465633178,0.303087642445651,0.289524607611349,0.28629056327109403,0.4025862677070922,0.2234910198565945,0.2647084554207952,0.2808630684131934,0.3595546407276663,0.2290420308157735,0.30656821873876366,0.23885591311129406,0.21238394665090693,0.25524815237833953,0.24270820661142614,0.4297156111000194,0.3013676605084279
