,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100
G1,1.0000000000000002,0.2815613585152934,0.25830250754493234,0.3212780448493307,0.2555541450542653,0.23435422309338072,0.2315510684403015,0.30119293633600175,0.23358149879611792,0.243588801036657,0.2392144068356295,0.2892774973731744,0.2795842486401706,0.28134165137628897,0.32007944588178067,0.2643022864931247,0.2072212791470784,0.2751979783065116,0.31178178093964726,0.2769180654845144,0.30774737347040926,0.2761499764739475,0.26834702328880106,0.32534518408867386,0.1945201816114645,0.2666082891835639,0.24086705991314972,0.22364143127007285,0.2514142625598643,0.1878173030006583,0.3348183767772934,0.2282775501562077,0.20937323376302902,0.3034405889845595,0.24751244199017847,0.23637202610821026,0.2452097072740125,0.2582651107040709,0.28059935982197814,0.2757484490337703,0.2919800768900173,0.22795124745892473,0.2370294046110193,0.2901880328920959,0.3179858906712349,0.283290562570951,0.2523656791482311,0.2559002955577793,0.2981604452693636,0.2202968542860394,0.3277467420879687,0.2737475571913496,0.2957766006223321,0.27551290522268546,0.2267501282013154,0.2729649695137584,0.2941099091129122,0.2611578565947177,0.17363394018556186,0.2248499388686249,0.21876067444410566,0.27984762689301024,0.23021885427429586,0.19040872513655957,0.25366860768064425,0.2396707250877051,0.23766459413077393,0.25794213530267307,0.2566090831826968,0.2765362842318368,0.2055179824236305,0.32363493001143645,0.274106554326986,0.2259518829654401,0.21814006432759273,0.2546535542377763,0.21665252864317933,0.2727935190336641,0.24118058176580465,0.2660089274354626,0.2509010971522271,0.31204581640675894,0.26169673702058555,0.22981057340212319,0.2782730297844126,0.26509514615134555,0.2773795515366495,0.25598389380447134,0.21566207253634345,0.23335990266330855,0.2750842804388184,0.240929710469252,0.2691170769889528,0.2565740562397136,0.2322046536909231,0.22522709043296513,0.24804339864791194,0.187331191263126,0.27162195984635223,0.21949921450378998
G2,0.2815613585152934,1.0000000000000002,0.23072525941694014,0.21325073508569592,0.2865389455605493,0.20285104481669164,0.2806141890977418,0.31152427085511514,0.23671648230611889,0.33202384048636163,0.26092957934465494,0.2500423349272774,0.34068066731311364,0.3011010072412466,0.23740657050581432,0.27421135551531184,0.19598754432267151,0.21568063168871535,0.3437113735719943,0.2440118020996923,0.25735022499652366,0.25240016287134,0.2810463748535721,0.3678535537541077,0.2116491503692131,0.2353100406294702,0.23046019451831526,0.2053378007271644,0.23937860370092182,0.22594518500590965,0.2553643455852991,0.25622902205543424,0.20781447113587018,0.31811738238753534,0.2274066882712048,0.3178870687409779,0.20749786437429185,0.21401544396702163,0.2380568796396413,0.19379435049020635,0.2132647254997448,0.2690641705126662,0.24725003573643559,0.1831435482456866,0.2232954551375051,0.2604289437562091,0.24754042374861293,0.22668670703270383,0.27697833115204745,0.21549901256495999,0.3517491078386604,0.21907694990489668,0.24532049725793115,0.22362594022011087,0.21401892780330967,0.2381593229647173,0.1879854154689048,0.2174663253030777,0.20089042592880044,0.309976996814748,0.30697853190926644,0.28574658433284117,0.22480554079837137,0.2739357499957808,0.2708616896363529,0.2804863310760667,0.22308171835077856,0.34069060689295794,0.20303516039174885,0.24214363141645678,0.29893546887720274,0.25470371147850307,0.27012911198748046,0.22181922358547088,0.20051473363949493,0.24838533347182157,0.18373214567912446,0.2504802378331222,0.26713484792913755,0.23000028276645051,0.27659906713176996,0.24761467207302285,0.25150927889467395,0.272555575706619,0.20453289818438858,0.2184177073779913,0.22396634907438984,0.20312605166334124,0.21245695440109746,0.25718877943410035,0.24726648090085057,0.2150855569725889,0.2540263884296806,0.2295611256312589,0.19848363505150937,0.2318666674995344,0.25066557956176433,0.25161027388484414,0.23508979350007422,0.2325190764747908
G3,0.25830250754493234,0.23072525941694014,1.0000000000000002,0.19985101620707518,0.21704776295077619,0.2286422565182049,0.2177127321644141,0.28183707221278975,0.2551650212719187,0.20649581225641417,0.21705827298581742,0.1921490844759345,0.281084790862316,0.2685057634661321,0.2660952066077921,0.18856464951428045,0.1881432440584876,0.21353356783086022,0.2424300442727894,0.1883206394044388,0.242868679452784,0.28547156787717126,0.21993489314481537,0.2709190477527157,0.2231851659497709,0.20991428965346726,0.19444050593808768,0.21622684992953953,0.2530135553370204,0.21125977669759166,0.2615988600156418,0.25590302504730705,0.2270741478115297,0.27607191051007524,0.2557950924995201,0.2541942429991287,0.2606686348872457,0.21975219428558163,0.21376100355206176,0.2209035353628702,0.18783817795964414,0.2179984601493413,0.26618007295031465,0.21509251834532644,0.2726854398875456,0.21806746314719794,0.20560991703498804,0.25353493975062713,0.20183164190014635,0.2017114466889348,0.2564225672022483,0.19393375124076626,0.26822355537062614,0.21561115445364532,0.19286657441467506,0.2621710304448157,0.21404135803646562,0.22259984777193073,0.24643672886041126,0.23534854637803967,0.24584456667522284,0.26663051698513807,0.23037892435411286,0.23100226535100316,0.267333247121272,0.24890807012353086,0.26131739142294624,0.21903889667491036,0.25504963282112325,0.2750080058629618,0.23357344771071528,0.2607139645539124,0.22911854843032803,0.22438874033426057,0.20707712194898484,0.24321429914043113,0.2697137123264805,0.213971071052399,0.25675261595210264,0.21064326136647837,0.23820517541204814,0.22802172413561378,0.21504053675426207,0.2534684625031098,0.2903031488023201,0.27018171587152306,0.2657076824374548,0.23972203773862838,0.2273463956066841,0.20556818396106655,0.24724778370069525,0.24008271909094414,0.19712859207597894,0.217232891444693,0.1796705245602576,0.21370556775290284,0.21986724014036674,0.23206674192214646,0.20660260536889022,0.2333074386272934
G4,0.3212780448493307,0.21325073508569592,0.19985101620707518,1.0000000000000002,0.22103310329743783,0.2190382426324719,0.2214781995116293,0.19849613689437656,0.26534702437477287,0.21545512369126582,0.21572221635605388,0.20250813765890244,0.2253659680597664,0.26115495307557074,0.22922714382132803,0.2847151156875134,0.21773893804452563,0.27823542213765273,0.258629128864929,0.28628521096597753,0.2048802457938014,0.2849092638398241,0.3123340324325709,0.2570799604389526,0.2509525120443169,0.2639639318415427,0.24729281568101338,0.2237432479793633,0.271000143963883,0.18372973220638084,0.23260549870777275,0.24304114130019208,0.18953065998319107,0.25596230795417335,0.206498546911524,0.3008346706958321,0.3024087415616515,0.2704691504445706,0.25712564076768823,0.2610976665580716,0.2779758087832054,0.21546037417995656,0.20816492172160397,0.23220609385654983,0.2618664502793717,0.21120120133342954,0.1827724438672806,0.20429687332201088,0.22641808503896046,0.24358774836205818,0.2811556805397346,0.17328344910463866,0.25594081005033126,0.26463501572691894,0.23680539359108702,0.20743840750308845,0.23668264471765527,0.20032031746358414,0.22431025426802417,0.25335304490955146,0.2289690701775437,0.20818452596890158,0.1947523478555874,0.20890641238998212,0.2566323688209509,0.31011269477275055,0.2144353976738602,0.23751786671529218,0.18828507010016676,0.240358108404619,0.2256578821253331,0.27597454899392493,0.19854717444092504,0.19774063810974327,0.23743277391469483,0.21761501299178118,0.1908971413571345,0.20740170509333902,0.20679859158686967,0.18849440761240052,0.25629732654474996,0.3215120830540535,0.26863579181621033,0.23839766266432874,0.2154907753521329,0.24180202379197613,0.1941093298728273,0.24065029642103034,0.19379225770773226,0.20909923742147155,0.24855743428119878,0.23564290606491095,0.1889547486907688,0.20516621886548583,0.22451400879671035,0.23496030515074573,0.24959778037920285,0.21494478367225245,0.26729718319198287,0.19659483292655752
G5,0.2555541450542653,0.2865389455605493,0.21704776295077619,0.22103310329743783,1.0000000000000002,0.2586412483875848,0.2504443882510698,0.2809582498714582,0.34157858420711906,0.24270523312522907,0.2830916280856106,0.299014916269574,0.33068533901822156,0.2674678701880031,0.2992532954713993,0.2544704034016883,0.21473225475938987,0.2892561116456642,0.2821899445251947,0.32600005012866184,0.23691179411272692,0.2945693641209205,0.3296969917989738,0.2311813138327206,0.19653618592031175,0.2380592416798888,0.21542861982893363,0.2053832073796464,0.25533218973297894,0.30234823148169276,0.3488915335503611,0.2317716046938666,0.20962004184091884,0.23571118861792315,0.3069283783916253,0.25576438915301153,0.29677978204593547,0.26686413773194284,0.32348057948364595,0.26238797773916783,0.26642868914522005,0.360806028758393,0.2639585776200496,0.24144604154720758,0.25361498068532806,0.2757617824230091,0.19084974546699296,0.2629140738884186,0.27481885226718916,0.2402096120358635,0.25432368728736265,0.3196681365955522,0.3045860476938974,0.2592295209778153,0.250926753943492,0.2520021272785249,0.263481256895364,0.303075790107365,0.2370218136331276,0.37561529996628573,0.25142108940902325,0.212194882186912,0.28275511713921353,0.20916626401650082,0.28546404916033297,0.30340383427427337,0.3063796554014038,0.26368335822181416,0.2450252050766547,0.3350236095602055,0.23149997069365386,0.3771839373157309,0.30200399971920766,0.2964821957751643,0.21154815882126907,0.25845288463461635,0.20645581744931696,0.19551374501477467,0.2544829744292872,0.23820389103947304,0.3907495000590676,0.2899973023032041,0.4021311725488585,0.2905846830653938,0.3142891611350543,0.27273401043015855,0.24330011329623627,0.21121511535140106,0.23472876758450048,0.2516236143701869,0.26781567284425045,0.2980154714964732,0.19326391363485265,0.23547484157165566,0.252697099038194,0.2302655292401699,0.22645057557739293,0.2869750552027535,0.28107341276720427,0.19755754267641326
G6,0.23435422309338072,0.20285104481669164,0.2286422565182049,0.2190382426324719,0.2586412483875848,1.0000000000000002,0.18589570855578916,0.21963322544806788,0.18822327855671228,0.1786098961550755,0.22700498582866704,0.19375796307300333,0.2356237598524394,0.21917919662816315,0.239286801911928,0.23094621073501143,0.22551495335506044,0.19454888019452116,0.18938456757732297,0.22510600683297532,0.23277400144808263,0.19098450681707613,0.22981576143711002,0.2554456243611182,0.1966623617180927,0.22159496252439523,0.22395498263036095,0.19236656312907022,0.19916749376215143,0.21292069084320267,0.22917060821874208,0.18917115463520018,0.23579313768035,0.19554509380264182,0.24067961036858576,0.2211866647946096,0.212971102156776,0.2123862194123774,0.2338241307091602,0.23970886531376195,0.2438490108747731,0.22344098809548377,0.1897766282356821,0.2021364467009133,0.21170983654068296,0.1852781423657598,0.21387799908846375,0.20897871868360707,0.22993651765009487,0.20443898004311517,0.2227303979826355,0.2787347222667496,0.21576021045267618,0.21845683663948084,0.19089382228392204,0.20554610750920818,0.21781093225201856,0.2219238990852186,0.19234032244438118,0.22797234842705735,0.20079856439152038,0.22998143931087658,0.2401144785138837,0.2273528055029756,0.19071448074558792,0.23626871400067168,0.24857724283180663,0.20880806203337426,0.29859766961738365,0.20541070269181252,0.19768495405595687,0.20658171976349757,0.20463427365666306,0.1710560982875995,0.21198394475032073,0.2284159026035612,0.22703922673478602,0.21726770887331878,0.23140451680589302,0.23600803395053666,0.22319726028024403,0.2157010592050652,0.22486918435745396,0.20053855732118553,0.24187224126833648,0.1951965369414449,0.1825220452029662,0.20332073619905544,0.18711698374912122,0.18658844430288107,0.2084138086031806,0.2484006611578564,0.20259953632587843,0.16288210623416097,0.20009152808175715,0.24120931050805894,0.20828117479504468,0.24198739345845027,0.19060598117930685,0.2151968277472433
G7,0.2315510684403015,0.2806141890977418,0.2177127321644141,0.2214781995116293,0.2504443882510698,0.18589570855578916,1.0000000000000002,0.2741077324422575,0.21177831665392585,0.24511539664369217,0.21724743588764386,0.20856980833399413,0.3020513458962448,0.2614999564242947,0.2049649840836465,0.2612479982465765,0.22091674864874736,0.2569556109063861,0.2903425768808394,0.2212638744794608,0.19569900277081168,0.3069294064711539,0.21983176982736213,0.2571321744247784,0.20572836380197176,0.1845128890526439,0.22296567612052115,0.2209914621292346,0.1727565569187919,0.21096162132857846,0.2640499284756786,0.24155686517310548,0.18893436015314613,0.2227063391554777,0.22990907819286927,0.24846299457020687,0.27486952687685245,0.2201138508814677,0.24418980280873612,0.2139447385431388,0.2248944406957123,0.252547390821067,0.241351141428688,0.19826974455806973,0.18334006776643974,0.26685263787813984,0.21039734553847547,0.1890931162716518,0.2679254346626667,0.19944815061752713,0.23680393293053398,0.21561178768749348,0.21604336389916218,0.28724733415704246,0.21926292285547375,0.2336391284677394,0.2591567389800722,0.2202688280138349,0.21536765731504826,0.21012463918464572,0.2565212339248603,0.2556233306077443,0.19895303433370307,0.2150998817129789,0.23596082719004802,0.25428829699482025,0.20135096272885128,0.21535285818432204,0.21926974906686328,0.27067377424420414,0.211055784957073,0.21460408149306773,0.23923397585818637,0.20348116501803046,0.20270833014444778,0.2103630497363521,0.22411237652467245,0.26361101509602786,0.20098671057900472,0.24583058620474774,0.20568314381459718,0.21262828717064647,0.19179818915361477,0.2165946056347262,0.2548632426567299,0.24193584287473613,0.2278447137542199,0.223839762096956,0.21621693046029128,0.23349666322202453,0.17399034592733706,0.20194076229482544,0.21730245018940364,0.19558368195112238,0.22837496712208827,0.23639913911689744,0.19718743737476593,0.26757265941745556,0.18455868038330814,0.20120297540982018
G8,0.30119293633600175,0.31152427085511514,0.28183707221278975,0.19849613689437656,0.2809582498714582,0.21963322544806788,0.2741077324422575,1.0000000000000002,0.2402559631634268,0.3150917277692004,0.24320787970120672,0.33766734709946994,0.5765042949460557,0.27757565826118835,0.26979678358650805,0.3463126933361056,0.2886266223546744,0.3220323905864629,0.5378858402378771,0.35645992434343926,0.3509052879523561,0.5328496366483242,0.4536050911780229,0.2917632898976287,0.2324225829541268,0.2813715650569948,0.3458164683738218,0.3024066657370335,0.3109349006717049,0.2744986744839755,0.3150581290219181,0.1877154581406456,0.20903572036782433,0.3348622584817109,0.2599729862480286,0.5557375423079506,0.24696786412908736,0.33053964416229914,0.25517911221060474,0.2320468721519634,0.21610280136732335,0.3620711194205551,0.29956520430090244,0.26493587286866943,0.3945305587914989,0.22582420984621032,0.31908175015963824,0.45324699692821774,0.3710194552048848,0.3507855621688056,0.48448878877011625,0.34097462567060566,0.30088447368699106,0.25886500702303167,0.2403870434035135,0.3590355680309015,0.29494165433699604,0.2698949421043074,0.195408772787541,0.33991773400307246,0.3726199204294577,0.26473863792154795,0.39058467692015914,0.2832021834899485,0.3035857212876497,0.3299082163678294,0.24511703320499212,0.40210194851892295,0.2723027290337195,0.33439451040326323,0.19676658121460375,0.3135931463956448,0.2490574014692296,0.26118845599901974,0.266411487001115,0.2849152366825293,0.2141953346501443,0.2861174593264448,0.25227607033323857,0.5056975639254789,0.2737439163437665,0.2598119218483182,0.2547844179533706,0.27842643386861105,0.37166025346386256,0.4711120990076366,0.4768047592486953,0.30473294182028854,0.2904365755605311,0.24146308437893627,0.2844399315248822,0.2311940517245162,0.2632145457279238,0.2248852726804128,0.22552804385686034,0.17707029501406676,0.2119565831145107,0.2133442418659127,0.25086224196440027,0.1896559851340844
G9,0.23358149879611792,0.23671648230611889,0.2551650212719187,0.26534702437477287,0.34157858420711906,0.18822327855671228,0.21177831665392585,0.2402559631634268,1.0000000000000002,0.3430019763979741,0.28958975770959644,0.322969396474853,0.2614428169432551,0.21873735367626426,0.261707324604642,0.3079589225541777,0.21291905174251916,0.22430847487140498,0.19309016666691822,0.248527294701979,0.24028875525865798,0.23938820662628138,0.4744633046630878,0.19941051765916948,0.17803476824222494,0.23195408896630956,0.24005270020256458,0.21906201943769962,0.22856977965464226,0.19615361433486966,0.2134828516964616,0.25299598005598506,0.260727712116419,0.23878463164805785,0.24793623849809834,0.23612827167685166,0.19585880248896462,0.20382516376069343,0.19659631776958006,0.1916552931417119,0.22583272937339965,0.227318622599212,0.31031453993440505,0.21296183819101092,0.37889114607446867,0.22617623170204634,0.2271846186657411,0.25910094241212994,0.22043296228119094,0.22739982006103338,0.2657078460536486,0.2106748362767312,0.24563418890352978,0.21691565106016822,0.21271437274109847,0.21634022677892478,0.24238072859194132,0.2718541570637946,0.26062098289803187,0.23582048861254243,0.24047515660347293,0.19549533995604962,0.27733586525005127,0.26018163019479057,0.2894976651604184,0.30659140668492324,0.23313175187934662,0.23240201375350136,0.17574937675291935,0.2538581138663448,0.21424288335871086,0.18492301199446898,0.2097306985900521,0.21936668434307152,0.18655213470781584,0.21486381687264264,0.23369959335584803,0.18693122030460024,0.19603021467353007,0.25913400820414617,0.2624673400649129,0.22115285428828477,0.22364924691186475,0.30187493769418217,0.24953823580309553,0.20948975050527774,0.23644521052812176,0.18553645845838185,0.20257777383157624,0.19781620389900342,0.24934195093335507,0.23346912818581947,0.20522386158604897,0.1952215817275203,0.24975157645229001,0.19674976538100852,0.22330516534902256,0.2188996984735875,0.22835121729612642,0.20981369723106638
G10,0.243588801036657,0.33202384048636163,0.20649581225641417,0.21545512369126582,0.24270523312522907,0.1786098961550755,0.24511539664369217,0.3150917277692004,0.3430019763979741,1.0000000000000002,0.2621457824278655,0.3310616935653759,0.3390891547735216,0.2746967296599955,0.19686976862864058,0.31805450697421306,0.23662400126324626,0.2628338000781669,0.2879606364650745,0.241208370009345,0.3027137454262649,0.3418490209453526,0.4232737109532277,0.23742565053121834,0.2742116405414414,0.19121954077638204,0.18598417286894958,0.22731578853436407,0.26810270475909104,0.22111493478608313,0.2724630240444327,0.2777829734732633,0.20613569002734583,0.2877781798586793,0.2585739925633814,0.36090424477462557,0.2103409171833374,0.2521570033149627,0.21854354904576115,0.2281328522753159,0.22463413896799633,0.36083049135456713,0.2314469373303842,0.2100242834053493,0.2326200701221658,0.21598935261369914,0.20163497346920886,0.224947171727616,0.2700793254154995,0.19173238624366268,0.25085576302453355,0.22954184154846335,0.2504947789095335,0.21155130977691225,0.22957059078597516,0.22636317665723094,0.33081436023648214,0.288905690845427,0.23122112824988092,0.34401501303267207,0.31763211414165476,0.2186811207418516,0.19717513884629825,0.20560527101909068,0.23667734723492934,0.30992266331079793,0.4083712172756592,0.25844602298050556,0.21883779216818453,0.25294519779697455,0.22636392380400622,0.2676086758023659,0.24698375192097843,0.2693141400680022,0.1873892738304122,0.23466371573461572,0.21199308200733746,0.26907046556214426,0.2735613230383615,0.2353213914844137,0.29472224646305534,0.26952106307124324,0.2722029312041276,0.25501171599704703,0.2508533999886895,0.25952671654094644,0.24849719534650633,0.21630373794907984,0.301818107341805,0.2637861548670933,0.28633199126207864,0.2655845745689294,0.217485902660494,0.25977128932612525,0.21070980488037044,0.18322399792196467,0.23744968412547007,0.22040182153938015,0.2246072563988677,0.22356503823932355
G11,0.2392144068356295,0.26092957934465494,0.21705827298581742,0.21572221635605388,0.2830916280856106,0.22700498582866704,0.21724743588764386,0.24320787970120672,0.28958975770959644,0.2621457824278655,1.0000000000000002,0.33711567946878956,0.3119085086932984,0.284545727047291,0.24747120637643324,0.2855676827254968,0.24414122173002234,0.22705257469291493,0.26700955141044647,0.2881625005427871,0.2658844038004056,0.28384620454316606,0.35527934051956483,0.2572163762522412,0.2035424995391154,0.24569958774903858,0.23862156968980677,0.23496470106830109,0.24358458972050198,0.24284151105470597,0.24112894701417306,0.2787795205167327,0.17350117990955313,0.2907750296241038,0.2832706826509457,0.25563790187053387,0.2761093433622294,0.25036790950523663,0.2749511307590908,0.2760033641088748,0.23897692906018655,0.281547417948785,0.22471681973364394,0.21040640718963627,0.2568981027078168,0.25085146126050767,0.28069374902913047,0.25613780297909006,0.2906614161608913,0.2866103343207827,0.26858370311720176,0.21285855571360102,0.34427615394850614,0.2894999450661565,0.2358013927973923,0.2621821735015017,0.25749853428341485,0.28038777905035694,0.22683393390742654,0.2852789623754152,0.3568066898019712,0.2630467118082125,0.24708231959989554,0.24704302350904922,0.26818868230274523,0.31762217822959304,0.2502312071745876,0.223758627642924,0.22475790222665773,0.2833330282308581,0.22140154879303456,0.2680811677000414,0.2341836285951155,0.2239245493433752,0.21223599691977582,0.24517687673639119,0.23444567941376993,0.20130328477982848,0.2111558264743554,0.2508399666426986,0.2981676002363094,0.26462206598002896,0.34287610921702005,0.2509762681146242,0.23884450918883207,0.22590802919267103,0.253556716614011,0.19946114910661641,0.1838736476298646,0.22478311942731447,0.24690511776977428,0.24915046471909932,0.31385455429759845,0.3060755194398683,0.22095391686238033,0.29881336743045683,0.20848375026394414,0.22310036548117293,0.26145708913152604,0.19419729049659853
G12,0.2892774973731744,0.2500423349272774,0.1921490844759345,0.20250813765890244,0.299014916269574,0.19375796307300333,0.20856980833399413,0.33766734709946994,0.322969396474853,0.3310616935653759,0.33711567946878956,1.0000000000000002,0.2717010225905448,0.19819022986823312,0.21443572660558288,0.26595118998113304,0.22029928218989545,0.22014385680174683,0.3920869686690595,0.26446754868818395,0.3210935491263205,0.40173311529188527,0.34800512828795893,0.2733644835704745,0.2569675244078437,0.192574908898037,0.21579304245436334,0.19644553438935997,0.30634087464671894,0.3080595903932411,0.24384345650157524,0.23924607603816772,0.16543513813375776,0.28518468183648293,0.2755598096164226,0.36539147764229835,0.27203883193949413,0.2811455734251241,0.17827569770670218,0.21808776314781111,0.2669425249285581,0.2272188097664752,0.23060129070427207,0.21024555283065202,0.22296640735671963,0.2223081809098103,0.2437691462409953,0.24355340544833526,0.23013079044454063,0.2606648216489782,0.2388872949915095,0.19046993185650385,0.2712947312859463,0.277221500626189,0.27214526961596264,0.300802010308427,0.2504185663991915,0.36729976982028023,0.2809835459416391,0.22598470169099816,0.3485165673309911,0.2919325320150151,0.27083159762539327,0.28262749284719435,0.2683406779389388,0.2818895290264782,0.1871850347370356,0.2195454843590856,0.24954135576362696,0.2946130780055987,0.21305042418823167,0.24908443406992636,0.28877880210336837,0.23128595921360323,0.2479641328823527,0.26925859774596,0.3007284876102668,0.2293256624491256,0.2721400472363716,0.28433565902862196,0.20715328857195806,0.22288852643043663,0.21151241425098985,0.38876323421166775,0.48592005650391346,0.41574878802222065,0.361820006729423,0.29573024447212787,0.22778987739369286,0.26955045049114246,0.2171793427261365,0.190713903402204,0.2557724817624881,0.25527298442422236,0.3679045217962924,0.2284686518819361,0.1882998343638055,0.2611000685690654,0.24582264657734185,0.19859574753617473
G13,0.2795842486401706,0.34068066731311364,0.281084790862316,0.2253659680597664,0.33068533901822156,0.2356237598524394,0.3020513458962448,0.5765042949460557,0.2614428169432551,0.3390891547735216,0.3119085086932984,0.2717010225905448,1.0000000000000002,0.38209594415661474,0.291356635524583,0.3314954012949336,0.31353605397385625,0.27431941616672,0.49855401315572156,0.3779221443003671,0.3418744944464525,0.7276619630347011,0.5886052935957499,0.35389371662661656,0.22651746763820116,0.22350714926078544,0.32048869974361155,0.22170601071692048,0.39716740642849163,0.20041721203982715,0.3346238866761766,0.2827588756613151,0.2264364300406996,0.3689386252459372,0.2457217760115669,0.5832890149600092,0.2629852989919098,0.34087214553901046,0.20332084354271918,0.24117064736259014,0.25546765734308996,0.4281801760696226,0.2351148625455015,0.22266287893559025,0.36723898587332954,0.24834023688253015,0.38370244379642865,0.32981405132012803,0.33824255622630633,0.2706128994311923,0.3750982244405601,0.199219227770339,0.3380451577128232,0.32033318625548507,0.2561216569028547,0.5171693020421357,0.37029203338878436,0.34589951268067304,0.24333124500377346,0.3611458422616599,0.5434396880660647,0.26002046983965704,0.32116338549130263,0.3016040287927134,0.4069720391782692,0.32312398260737835,0.3258942524617054,0.28801364092310583,0.23428124161020122,0.30965688971285293,0.23986130263728195,0.4061220340635568,0.2996753176928733,0.2104402788451764,0.2705980530913913,0.3029781533940702,0.1994695972595066,0.2597513240762212,0.2528626849181039,0.32867866040893895,0.2713553714390455,0.2999303632688346,0.2807827048311786,0.2722374845127794,0.41676743602805577,0.4533638958238117,0.5025070616727016,0.28892899901842706,0.2029694372576919,0.27507992301923884,0.21155505566864724,0.2544792016197535,0.31797538748982696,0.29979426673840326,0.21315921165631052,0.21595492287131596,0.2117112524244691,0.267576361920415,0.19926553728445037,0.22178925918809564
